"SPECIES_CD","LIFE_STAGE","PRES","PRES2","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","StDev_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",263740.040376451,75281.0136852472,8,9711.326171875,-21.1924438476562,0.389940679073334,5.39401483535767,0.590126037597656,0.635863065719604,-9,-810,1.00027585029602,30.0760898590088,6.17177438735962,35.5824851989746,23.8978538513184,6.90265130996704,36.1194648742676
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",263716.932864897,75257.6436282788,8,9696.681640625,-22.1371955871582,0.307569921016693,4.14033508300781,-1.69738006591797,-0.850818812847137,-624,-883,1.00049471855164,30.07763671875,6.17140007019043,35.5821647644043,23.8988132476807,6.90249061584473,36.1172866821289
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290442.137611857,134232.437058414,8,7567.7060546875,-13.017370223999,0.142363876104355,2.00692677497864,-0.429470062255859,-0.314092606306076,-9,-8,1.000044465065,30.4050350189209,6.1119909286499,35.5109748840332,23.6994457244873,6.92561531066895,35.9317626953125
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290497.377444811,134238.350724097,8,7624.77685546875,-14.393138885498,0.202024877071381,2.77686762809753,0.596534729003906,0.0193322338163853,-9,-81,1.00011944770813,30.4052600860596,6.11195707321167,35.5109748840332,23.7043628692627,6.92555236816406,35.923210144043
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290870.494700511,143783.143751077,6,13776.099609375,-7.39154624938965,0.0188100021332502,0.255185127258301,-0.0792732238769531,-0.0555612668395042,-9,574,1.00000143051147,30.3604011535645,6.09075450897217,35.513599395752,23.6728076934814,6.91955947875977,35.5925025939941
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285768.682068432,112181.908621676,8,9477.44921875,-11.4274063110352,0.0829382687807083,1.14892959594727,0.361190795898438,0.176680386066437,-9,137,1.00002443790436,30.4323635101318,6.10251188278198,35.5109748840332,23.6947841644287,6.90421867370605,35.8750267028809
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285767.823472365,112158.638554849,8,9485.7333984375,-11.5674772262573,0.0362169183790684,0.488811731338501,0.0419502258300781,0.00648967828601599,-9,64,1.00000560283661,30.4321002960205,6.10259675979614,35.5109748840332,23.6957340240479,6.9040584564209,35.8760643005371
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290019.017577681,130647.806435817,8,7202.0712890625,-14.3104343414307,0.0719875618815422,0.985318124294281,0.263626098632812,0.0763684809207916,605,-8,1.00001513957977,30.4563636779785,6.0945029258728,35.5109748840332,23.6960334777832,6.91751718521118,35.9837188720703
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",289972.653979864,130665.220434164,8,7159.14208984375,-13.5567674636841,0.0730334520339966,1.01759648323059,0.0291748046875,0.0106770172715187,605,64,1.00001227855682,30.4559688568115,6.09461736679077,35.5109748840332,23.6916904449463,6.9177680015564,35.995002746582
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290381.083969572,137162.37743289,6,8716.3515625,-7.59047842025757,0.178487941622734,2.41394519805908,-0.134296417236328,0.0180397480726242,-9,282,1.00017499923706,30.3600234985352,6.12499809265137,35.5459594726562,23.7316207885742,6.90193128585815,35.9864654541016
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",288288.012116639,120387.417518148,6,8160,-22.5025939941406,0.255782455205917,3.53348231315613,0.913368225097656,0.0947049707174301,-9,-810,1.00027883052826,30.5082607269287,6.06758832931519,35.5109748840332,23.6395606994629,6.93414545059204,35.7937622070312
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",288288.012116639,120387.417518148,6,8160,-22.5025939941406,0.255782455205917,3.53348231315613,0.913368225097656,0.0947049707174301,-9,-810,1.00027883052826,30.5082607269287,6.06758832931519,35.5109748840332,23.6395606994629,6.93414545059204,35.7937622070312
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286795.841702882,116663.069298382,6,8078.47314453125,-7.09242534637451,0.0277959033846855,0.378334254026413,-0.0929450988769531,-0.0468986369669437,-9,355,1.00000190734863,30.4814643859863,6.07857322692871,35.5109748840332,23.5984973907471,6.9343409538269,35.7830352783203
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286782.737659721,116666.308275406,6,8066.40234375,-7.01886415481567,0.0418433956801891,0.566172182559967,-0.118053436279297,-0.0352471880614758,-9,355,1.00000989437103,30.4815063476562,6.07861709594727,35.5109748840332,23.5975608825684,6.9343433380127,35.7845077514648
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",151018.727820232,21725.3049995049,6,9500.193359375,-18.2306098937988,0.154756769537926,2.13371753692627,-0.493598937988281,-0.0227013155817986,-9,-227,1.0000741481781,30.399959564209,6.10709810256958,35.9277992248535,24.3718452453613,6.85537910461426,36.070011138916
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",194795.451850657,33993.5842237938,1,7217.833984375,-18.1949825286865,0.0709340274333954,0.977441906929016,-0.153335571289062,0.0420908890664577,-9,-300,1.00001645088196,30.4977111816406,6.08120393753052,35.5109748840332,23.8838787078857,6.93047666549683,35.7535591125488
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",194809.627800356,34001.332204038,1,7219.04736328125,-18.1696300506592,0.0908080637454987,1.27230107784271,0.0774765014648438,0.0712613165378571,-9,-300,1.00000190734863,30.4976463317871,6.08122587203979,35.5109748840332,23.883430480957,6.93056201934814,35.7533645629883
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",246704.445059411,62565.7014818672,8,7655.935546875,-17.6249752044678,0.199175581336021,2.78444337844849,0.155914306640625,0.1592076420784,-9,-81,1.0000159740448,30.51145362854,6.11103343963623,35.5121612548828,24.2517280578613,6.91086864471436,36.1029014587402
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",246667.120397887,62548.9594761632,8,7656.43798828125,-17.4328060150146,0.190525397658348,2.66136693954468,-0.27642822265625,-0.206014662981033,-9,-81,1.00002253055573,30.5118103027344,6.11095762252808,35.511905670166,24.252161026001,6.91119146347046,36.1032905578613
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",246367.522649986,62111.5184299372,8,7972.173828125,-22.4801464080811,0.155967831611633,2.147629737854,-0.693748474121094,-0.315063953399658,-9,-445,1.00007855892181,30.5090847015381,6.10928249359131,35.5109748840332,24.2642498016357,6.91709566116333,36.0857696533203
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",246398.824249567,62117.1624244013,8,7979.60009765625,-22.9462471008301,0.184383988380432,2.57649779319763,-0.264442443847656,-0.211161658167839,-9,-445,1.00002229213715,30.5086917877197,6.10931015014648,35.5109748840332,24.2640590667725,6.91693592071533,36.0848007202148
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266196.240049104,77927.9942261223,8,10143.9462890625,-25.2030181884766,0.0931397154927254,1.24315857887268,-0.514656066894531,-0.217762008309364,-624,-1101,1.00004756450653,29.9850540161133,6.18553352355957,35.520637512207,23.7265663146973,6.91793441772461,36.1838989257812
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273217.650303394,87282.3322963147,8,9929.8291015625,-20.8270473480225,0.0873833298683167,1.20463609695435,-0.037933349609375,0.0241563785821199,-9,-300,1.00002419948578,30.08567237854,6.18360710144043,35.5278205871582,23.7735977172852,6.88801240921021,36.3542633056641
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",273211.545589362,87292.2693955838,8,9915.6875,-20.4763240814209,0.100198298692703,1.39453303813934,0.214950561523438,0.122234053909779,-9,-300,1.00001513957977,30.086181640625,6.18365383148193,35.5279846191406,23.7729434967041,6.88792991638184,36.3554573059082
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290177.467232343,129215.282937571,8,7555,-19.667854309082,0.443210989236832,6.06042194366455,-0.571342468261719,0.261800229549408,605,-227,1.00059461593628,30.4741916656494,6.08657073974609,35.5109748840332,23.7418422698975,6.9045786857605,35.9210357666016
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290170.979303849,129282.819567622,8,7550,-18.1967620849609,0.160304605960846,2.13992834091187,0.961654663085938,0.261793315410614,1220,-154,1.0001882314682,30.4734439849854,6.08694076538086,35.5109748840332,23.7394790649414,6.90515041351318,35.9250450134277
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",289461.477887039,125918.994374045,5,7474.22412109375,-16.6088714599609,0.244315356016159,3.33233141899109,0.799942016601562,0.250015825033188,-9,-81,1.00014543533325,30.5027236938477,6.07034587860107,35.5109748840332,23.7300472259521,6.89391040802002,35.9733581542969
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",289448.337668895,125928.877453665,8,7460.08203125,-15.4330205917358,0.512522518634796,7.19322776794434,-0.146759033203125,-0.190342292189598,605,-8,1.00004076957703,30.5026321411133,6.07038354873657,35.5109748840332,23.7294025421143,6.89379644393921,35.9768714904785
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",291460.102618404,140707.232132371,5,11264.7392578125,-25.8709869384766,0.265416949987411,3.65746641159058,0.303428649902344,-0.148841947317123,-9,-373,1.00021243095398,30.3453102111816,6.11673784255981,35.5651588439941,23.8148765563965,6.8942813873291,35.8680000305176
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",291389.760791677,140710.072952327,6,11196.8095703125,-20.5948429107666,0.401342660188675,5.61370229721069,0.0321807861328125,0.00571238854900002,-9,-81,1.00000429153442,30.3445358276367,6.11726856231689,35.5662879943848,23.8112449645996,6.89385032653809,35.874340057373
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",245282.692284184,67849.0387648344,8,2073.53857421875,-4.90041732788086,0.0118345683440566,0.160710990428925,-0.0602493286132812,-0.0255110915750265,-9,-8,1.00000059604645,30.6577930450439,6.10519218444824,35.9775924682617,24.0529117584229,6.88671350479126,36.3402137756348
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",160418.466454366,28332.4248848892,1,3735,-9.17069911956787,0.011402296833694,0.157108843326569,0.0441017150878906,0.00968310609459877,-9,137,1.00000047683716,30.408618927002,6.11440420150757,35.5160942077637,24.6627426147461,6.8791446685791,36.1220054626465
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",161924.76659236,29172.2429323856,3,3484.49731445312,-9.13309097290039,0.0115971975028515,0.161049261689186,-0.0181350708007812,-0.0121455304324627,-9,-8,1.00000023841858,30.4181995391846,6.11020612716675,35.5109748840332,24.6353435516357,6.89362668991089,36.1032180786133
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",161954.135749124,29172.1627488669,3,3496.923828125,-9.10160732269287,0.010068841278553,0.138835728168488,-0.0285835266113281,0.00500819832086563,-9,64,1.00000047683716,30.4182510375977,6.11017656326294,35.5109748840332,24.6341285705566,6.89385175704956,36.1030769348145
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",167736.253196918,29792.2488325883,5,4773.0361328125,-9.99122905731201,0.0231188144534826,0.31644144654274,0.0792236328125,0.0470348484814167,-9,64,1.00000178813934,30.4303092956543,6.10473394393921,35.583911895752,24.360164642334,6.89321184158325,36.0351028442383
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",193627.875557389,37704.5754309103,1,3455.35107421875,-9.16055965423584,0.0116151953116059,0.157579138875008,0.0447845458984375,0.0294776484370232,-9,-8,1.00000047683716,30.5894832611084,6.07389211654663,35.5109748840332,23.8405857086182,6.93681240081787,35.8054237365723
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",193612.693170952,37702.3671716008,1,3442.42211914062,-9.18605327606201,0.0163412746042013,0.225602015852928,0.03204345703125,0.0066481358371675,-9,-8,1.00000011920929,30.5894889831543,6.07386922836304,35.5109748840332,23.8411617279053,6.9366888999939,35.8054656982422
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",206659.91882517,43278.2532904941,3,4367.28515625,-6.86156320571899,0.0177085716277361,0.242947280406952,-0.0191688537597656,0.0180423185229301,-9,64,1.0000011920929,30.6105937957764,6.08509683609009,35.5111885070801,23.9058933258057,6.92330360412598,36.0051116943359
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",245464.988393368,67085.3359937427,8,2913.09692382812,-5.77471351623535,0.00212958268821239,0.0285912863910198,0.00988388061523438,0.00131453922949731,-9,-8,1,30.6353340148926,6.11035633087158,35.805908203125,24.0623111724854,6.88532114028931,36.3403129577637
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",245477.199738117,67057.6842322333,8,2949.31030273438,-5.76339387893677,0.0041993954218924,0.0577066950500011,-0.0100631713867188,0.00416199909523129,-9,-8,1,30.6343154907227,6.11048078536987,35.7996711730957,24.0638942718506,6.88529920578003,36.3396949768066
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",260355.813222167,77955.2246311994,1,5218.30517578125,-3.5446457862854,0.00759169645607471,0.101791970431805,-0.00369071960449219,0.0176236443221569,-9,137,1.00000047683716,30.3091449737549,6.15111255645752,35.7068023681641,23.7785530090332,6.83004331588745,36.3624687194824
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",260358.889708117,77944.1609254029,1,5227.447265625,-3.5799765586853,0.0596619434654713,0.770341575145721,0.380950927734375,0.0736859142780304,-9,137,1.00003302097321,30.3084278106689,6.15123414993286,35.707088470459,23.7800693511963,6.82989406585693,36.361888885498
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282526.807514961,111397.259738334,3,7385.3212890625,-7.37225723266602,0.114534884691238,1.55182504653931,-0.354276657104492,0.0521384179592133,-9,137,1.00006175041199,30.4399147033691,6.11491298675537,35.511474609375,23.4764671325684,6.90107345581055,36.1666412353516
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",282545.03057838,111380.753915469,8,7411.53466796875,-6.36804914474487,0.305332690477371,4.28314876556396,-0.100044250488281,-0.0710278078913689,-9,209,1.00000619888306,30.4395389556885,6.11506080627441,35.5113983154297,23.4792594909668,6.90079212188721,36.1663055419922
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286312.889708387,127904.675623344,1,3512.07104492188,-3.84769225120544,0.0807259529829025,1.06046164035797,0.485239028930664,0.171787902712822,1220,355,1.00004625320435,30.4677104949951,6.06305932998657,35.5288124084473,23.3600883483887,6.92564582824707,36.6449851989746
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286378.109426593,124495.105519543,3,4901.21337890625,-7.6920599937439,0.0425448045134544,0.586871862411499,0.122852325439453,0.0237797237932682,605,64,1.00000357627869,30.4944477081299,6.05613279342651,35.5109748840332,23.4203262329102,6.91682481765747,36.533332824707
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286447.196369029,128750.841204727,1,3927.69555664062,-6.75514650344849,0.0795850530266762,1.04598355293274,0.336919784545898,0.0917099416255951,605,64,1.00003516674042,30.4611721038818,6.06887769699097,35.5420074462891,23.3536319732666,6.93223762512207,36.6281127929688
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286852.618653601,131041.20889727,3,4029.14208984375,-6.78142166137695,0.0572855733335018,0.799789249897003,0.104925155639648,0.0470869690179825,-9,64,1.0000034570694,30.4352378845215,6.0853385925293,35.5473823547363,23.3398361206055,6.94752216339111,36.5587043762207
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284874.869217347,125696.387882901,3,2982.42211914062,-7.77356624603271,0.0616389960050583,0.841107070446014,-0.0944499969482422,0.0818039104342461,-9,-8,1.00001430511475,30.4690399169922,6.03827810287476,35.5109748840332,23.2244815826416,6.93001794815063,36.6559829711914
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",281140.882407584,111831.974369848,1,5820.138671875,-7.22323799133301,0.0270785801112652,0.368264764547348,0.0939788818359375,-0.00172472279518843,-9,-8,1.00000393390656,30.4572257995605,6.10486316680908,35.5227851867676,23.315092086792,6.9160099029541,36.2151031494141
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284618.472936005,123774.858424376,1,3363.2841796875,-5.45433568954468,0.0887131467461586,1.23664593696594,0.023284912109375,0.0953738242387772,605,137,1.00001907348633,30.4792957305908,6.03693389892578,35.5109748840332,23.2356109619141,6.92913722991943,36.5852737426758
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284658.733561044,123770.681130766,1,3401.21313476562,-6.69454050064087,0.211561039090157,2.96067214012146,0.0327377319335938,0.295542120933533,-9,64,1.0000809431076,30.4798355102539,6.03753900527954,35.5109748840332,23.2401542663574,6.92894268035889,36.585075378418
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285780.775024104,120858.621202316,3,5698.818359375,-3.79077816009521,0.0393263064324856,0.503463804721832,0.0747175216674805,0.0190406832844019,-9,209,1.00000953674316,30.4997692108154,6.06266117095947,35.5109748840332,23.4104232788086,6.9345269203186,36.2860260009766
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",285793.8322721,120862.028185025,1,5713.818359375,-3.72333931922913,0.0653969272971153,0.905867099761963,-0.0419807434082031,0.0740446075797081,605,209,1.00001490116119,30.4998645782471,6.06276226043701,35.5109748840332,23.4118499755859,6.93451166152954,36.2840805053711
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284655.327749395,119046.796993352,1,4950.57373046875,-8.74577808380127,0.164449408650398,2.08549094200134,-0.935989379882812,-0.245232880115509,-9,64,1.00024616718292,30.491418838501,6.06600570678711,35.5109748840332,23.3457374572754,6.93578958511353,36.2312698364258
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284663.370134151,119047.955513512,1,4960.57373046875,-8.37375831604004,0.254216998815536,3.4801070690155,-0.325340270996094,0.41679322719574,-9,64,1.00033915042877,30.4914646148682,6.06607484817505,35.5109748840332,23.3466777801514,6.93578767776489,36.2304763793945
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",284472.485802964,117560.028843887,3,5385.68115234375,-7.86768960952759,0.25459024310112,3.53337907791138,0.685419082641602,0.0804359391331673,605,64,1.00020587444305,30.4864444732666,6.07680130004883,35.5109748840332,23.3718757629395,6.93572664260864,36.130973815918
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",266971.078299173,85170.9069485874,4,5459.72216796875,-3.2609875202179,0.0291642397642136,0.399265825748444,0.0306682586669922,0.0282919518649578,-9,137,1.00000095367432,30.1723957061768,6.18292379379272,35.5955467224121,23.3894577026367,6.90045070648193,36.4138374328613
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",267007.880448625,85071.3901154202,1,5576.29052734375,-2.930006980896,0.0247212331742048,0.306921005249023,0.14002513885498,0.00955194607377052,-9,137,1.00000774860382,30.1632041931152,6.18473339080811,35.5994300842285,23.3928279876709,6.90021991729736,36.418758392334
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",270416.735200001,87710.6589800977,4,6946.71728515625,-5.66144466400146,0.0278598349541426,0.385181427001953,0.125434875488281,0.0583851002156734,-9,64,1.00000262260437,30.1663494110107,6.18191337585449,35.5872344970703,23.5531444549561,6.89001798629761,36.4358978271484
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",270399.012386212,87627.4849333996,1,6968.78857421875,-5.68953514099121,0.0499850325286388,0.69325315952301,-0.118350982666016,-0.00682403054088354,-9,64,1.00000584125519,30.16162109375,6.18268489837646,35.5882415771484,23.5541591644287,6.8897590637207,36.4345550537109
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290689.567637179,141445.358978699,2,11366.541015625,-8.93773555755615,0.0106118870899081,0.143367320299149,-0.0266647338867188,0.00205612601712346,-9,209,1.00000047683716,30.3421192169189,6.11450862884521,35.5553550720215,23.7388134002686,6.89809894561768,35.8427543640137
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",290708.519615637,141479.832770018,2,11409.8251953125,-8.84892845153809,0.0236835647374392,0.326858043670654,-0.0892219543457031,-0.0286407191306353,-9,282,1.00000154972076,30.3425121307373,6.11407136917114,35.5543899536133,23.7388515472412,6.89848327636719,35.8381652832031
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",271909.609483338,91279.9487653146,8,6962.97509765625,-5.6309552192688,0.210354879498482,2.87608957290649,0.873254776000977,-0.0321595780551434,605,64,1.00024914741516,30.3086471557617,6.15592432022095,35.6838836669922,23.5485496520996,6.89129686355591,36.4477844238281
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",270801.011507588,87509.9317755369,1,7414.56005859375,-9.02889060974121,0.178312540054321,2.49732804298401,-0.135238647460938,-0.0903523564338684,-9,-8,1.00006914138794,30.1421604156494,6.18545818328857,35.5855445861816,23.5869464874268,6.88814687728882,36.4363784790039
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286988.559048131,117053.169133967,8,8111.93017578125,-4.37355470657349,0.0836301743984222,1.17649936676025,0.0652122497558594,0.111929386854172,-9,501,1.00001287460327,30.4849319458008,6.07667970657349,35.5109748840332,23.6028614044189,6.93523931503296,35.7790260314941
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",286988.473049175,117066.462758435,8,8105.716796875,-4.54781675338745,0.0406423732638359,0.539137244224548,-0.209413528442383,-0.0443407744169235,-9,501,1.00001049041748,30.4850597381592,6.07665205001831,35.5109748840332,23.6024513244629,6.93526029586792,35.7798118591309
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155290.034605176,23399.0216702361,8,8447.1630859375,-8.4811372756958,0.00885218102484941,0.121508330106735,-0.0244712829589844,0.00285336864180863,-9,137,1.00000011920929,30.3874397277832,6.11517906188965,35.5159873962402,24.4822807312012,6.88954305648804,36.0723724365234
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155308.349334272,23423.3309285322,8,8435.447265625,-8.50764942169189,0.00999015290290117,0.136620476841927,0.02386474609375,0.000266271730652079,-9,137,1.00000047683716,30.3873863220215,6.11525821685791,35.5163459777832,24.4830055236816,6.88947772979736,36.0727119445801
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155389.541738758,24418.8306988351,8,7468.58447265625,-6.89909744262695,0.0723021849989891,1.01203370094299,0.00162696838378906,0.0113307191058993,-9,137,1.00000035762787,30.3890266418457,6.11627531051636,35.5178146362305,24.5140705108643,6.89290857315063,36.081428527832
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",155417.978719604,24440.8925175922,8,7461.01123046875,-6.67243766784668,0.0601494237780571,0.831226050853729,0.18035888671875,0.0272808875888586,-9,209,1.00001001358032,30.388973236084,6.11636161804199,35.5184440612793,24.5150203704834,6.89282083511353,36.0817642211914
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",168721.527713998,27053.0758804218,5,7921.03662109375,-8.81730651855469,0.0121637368574739,0.166941851377487,0.0428886413574219,0.00477651925757527,-9,64,1.00000047683716,30.436056137085,6.10291385650635,35.8613586425781,24.3377075195312,6.85650014877319,36.0576972961426
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",208365.342549814,40383.8538131257,4,7563.7021484375,-7.56847429275513,0.0030246248934418,0.0408067442476749,-0.0129508972167969,0.00377680617384613,-9,137,1.00000011920929,30.5049514770508,6.0947699546814,35.5111389160156,23.9097480773926,6.91805219650269,35.9407997131348
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",208369.377441225,40404.9010281532,4,7545.7734375,-7.57359457015991,0.004918422549963,0.0675615444779396,0.00325775146484375,0.00348238833248615,-9,137,1.00000011920929,30.50563621521,6.09467506408691,35.5110969543457,23.9099140167236,6.91817712783813,35.9413948059082
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",243498.615433199,61326.7693635806,1,7568.380859375,-8.03782558441162,0.0165123641490936,0.226658195257187,0.088958740234375,0.0464027523994446,-9,64,1.00000131130219,30.5303478240967,6.10597038269043,35.5109748840332,24.2980155944824,6.9187707901001,36.1557159423828
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",263724.195761751,76081.8312002204,6,9364.955078125,-5.19454193115234,0.233132526278496,3.24129629135132,0.511369705200195,0.336414933204651,-9,282,1.00017929077148,30.0692176818848,6.17917919158936,35.6050300598145,23.8755264282227,6.89518928527832,36.2119560241699
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",288561.933262368,133275.924432303,4,5287.1318359375,-7.36631774902344,0.0635281205177307,0.797794044017792,-0.322980880737305,-0.0694081112742424,-9,64,1.00003957748413,30.409029006958,6.10501432418823,35.5109748840332,23.5102272033691,6.936279296875,36.2994651794434
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",288377.773054662,125850.869709828,8,6423.21875,-9.81948089599609,0.0552285574376583,0.760618627071381,0.288394927978516,0.184495538473129,605,-8,1.00001454353333,30.4997234344482,6.06876659393311,35.5109748840332,23.6351909637451,6.89549207687378,36.2719345092773
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",288358.511935755,125874.007833365,5,6392.86376953125,-10.0123357772827,0.0361115820705891,0.492998838424683,-0.246997833251953,-0.169002383947372,-9,-8,1.00001180171967,30.499454498291,6.06878089904785,35.5109748840332,23.6334342956543,6.89540815353394,36.2787818908691
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225635.763839316,47871.5797583381,5,7299.732421875,-11.6975450515747,0.0205867625772953,0.284276217222214,0.0690765380859375,0.00692507391795516,-9,-8,1.00000143051147,30.4927349090576,6.1071572303772,35.526195526123,24.1740074157715,6.89395666122437,36.0600204467773
"HAE SCIU","SUBADULT","0","ABSENCE",0,"REEF VISUAL CENSUS",225660.431295672,48203.9175001608,8,6975.087890625,-9.7268180847168,0.0500142946839333,0.689518988132477,-0.0798873901367188,0.0319777578115463,-9,-8,1.00000822544098,30.4980545043945,6.10743808746338,35.518627166748,24.165096282959,6.89303731918335,36.0757675170898
